id,year,month,day,births
4586,1974,12,29,3715
4587,1974,12,30,4580
4588,1974,12,30,5061
4589,1974,12,31,4817
4590,1974,12,31,4820
4591,1974,12,99,8
4592,1974,12,99,22
4593,1975,1,1,3469
4594,1975,1,1,3559
4595,1975,1,2,3928
4596,1975,1,2,3945
4597,1975,1,3,4107
4598,1975,1,3,4318
4599,1975,1,4,3722
4600,1975,1,4,3948
4601,1975,1,5,3529
4602,1975,1,5,3721
4603,1975,1,6,4040
4604,1975,1,6,4386
4605,1975,1,7,4166
4606,1975,1,7,4626
4607,1975,1,8,4060
4608,1975,1,8,4356
4609,1975,1,9,4122
4610,1975,1,9,4339
4611,1975,1,10,4271
4612,1975,1,10,4581
4613,1975,1,11,3782
4614,1975,1,11,4146
4615,1975,1,12,3571
4616,1975,1,12,3669
4617,1975,1,13,4140
4618,1975,1,13,4479
4619,1975,1,14,4446
4620,1975,1,14,4742
4621,1975,1,15,4297
4622,1975,1,15,4596
4623,1975,1,16,4229
4624,1975,1,16,4407
4625,1975,1,17,4417
4626,1975,1,17,4595
4627,1975,1,18,3716
4628,1975,1,18,4160
4629,1975,1,19,3701
4630,1975,1,19,3747
4631,1975,1,20,4384
4632,1975,1,20,4518
4633,1975,1,21,4470
4634,1975,1,21,4632
4635,1975,1,22,4101
4636,1975,1,22,4457
4637,1975,1,23,4233
4638,1975,1,23,4514
4639,1975,1,24,4291
4640,1975,1,24,4480
4641,1975,1,25,3923
4642,1975,1,25,4154
4643,1975,1,26,3695
4644,1975,1,26,4013
4645,1975,1,27,4332
4646,1975,1,27,4451
4647,1975,1,28,4534
4648,1975,1,28,4615
4649,1975,1,29,4436
4650,1975,1,29,4464
4651,1975,1,30,4161
4652,1975,1,30,4456
4653,1975,1,31,4163
4654,1975,1,31,4514
4655,1975,1,99,4
4656,1975,1,99,4
4657,1975,2,1,3735
4658,1975,2,1,3964
4659,1975,2,2,3542
4660,1975,2,2,3774
4661,1975,2,3,4337
4662,1975,2,3,4544
4663,1975,2,4,4552
4664,1975,2,4,4541
4665,1975,2,5,4358
4666,1975,2,5,4471
4667,1975,2,6,4017
4668,1975,2,6,4408
4669,1975,2,7,4371
4670,1975,2,7,4598
4671,1975,2,8,3816
4672,1975,2,8,4036
4673,1975,2,9,3652
4674,1975,2,9,3912
4675,1975,2,10,4293
4676,1975,2,10,4440
4677,1975,2,11,4473
4678,1975,2,11,4653
4679,1975,2,12,4364
4680,1975,2,12,4584
4681,1975,2,13,4207
4682,1975,2,13,4555
4683,1975,2,14,4583
4684,1975,2,14,4636
4685,1975,2,15,3824
4686,1975,2,15,4173
4687,1975,2,16,3748
4688,1975,2,16,3797
4689,1975,2,17,4119
4690,1975,2,17,4254
4691,1975,2,18,4399
4692,1975,2,18,4833
4693,1975,2,19,4217
4694,1975,2,19,4579
4695,1975,2,20,4374
4696,1975,2,20,4610
4697,1975,2,21,4472
4698,1975,2,21,4447
4699,1975,2,22,3860
4700,1975,2,22,4057
4701,1975,2,23,3495
4702,1975,2,23,3782
4703,1975,2,24,4288
4704,1975,2,24,4566
4705,1975,2,25,4433
4706,1975,2,25,4717
4707,1975,2,26,4295
4708,1975,2,26,4525
4709,1975,2,27,4071
4710,1975,2,27,4470
4711,1975,2,28,4418
4712,1975,2,28,4556
4713,1975,2,29,3
4714,1975,2,29,4
4715,1975,2,31,1
4716,1975,2,99,6
4717,1975,2,99,9
4718,1975,3,1,3882
4719,1975,3,1,4039
4720,1975,3,2,3642
4721,1975,3,2,3745
4722,1975,3,3,4351
4723,1975,3,3,4612
4724,1975,3,4,4421
4725,1975,3,4,4616
4726,1975,3,5,4286
4727,1975,3,5,4568
4728,1975,3,6,4241
4729,1975,3,6,4599
4730,1975,3,7,4491
4731,1975,3,7,4564
4732,1975,3,8,3870
4733,1975,3,8,3934
4734,1975,3,9,3510
4735,1975,3,9,3636
4736,1975,3,10,4208
4737,1975,3,10,4360
4738,1975,3,11,4504
4739,1975,3,11,4735
4740,1975,3,12,4290
4741,1975,3,12,4643
4742,1975,3,13,4283
4743,1975,3,13,4327
4744,1975,3,14,4522
4745,1975,3,14,4576
4746,1975,3,15,3675
4747,1975,3,15,3916
4748,1975,3,16,3520
4749,1975,3,16,3715
4750,1975,3,17,4326
4751,1975,3,17,4674
4752,1975,3,18,4351
4753,1975,3,18,4739
4754,1975,3,19,4254
4755,1975,3,19,4613
4756,1975,3,20,4306
4757,1975,3,20,4620
4758,1975,3,21,4363
4759,1975,3,21,4709
4760,1975,3,22,3936
4761,1975,3,22,4102
4762,1975,3,23,3578
4763,1975,3,23,3944
4764,1975,3,24,4303
4765,1975,3,24,4481
4766,1975,3,25,4458
4767,1975,3,25,4748
4768,1975,3,26,4317
4769,1975,3,26,4595
4770,1975,3,27,4185
4771,1975,3,27,4368
4772,1975,3,28,4247
4773,1975,3,28,4552
4774,1975,3,29,3772
4775,1975,3,29,3858
4776,1975,3,30,3408
4777,1975,3,30,3763
4778,1975,3,31,4145
4779,1975,3,31,4377
4780,1975,3,99,4
4781,1975,3,99,8
4782,1975,4,1,4263
4783,1975,4,1,4608
4784,1975,4,2,4197
4785,1975,4,2,4573
4786,1975,4,3,4329
4787,1975,4,3,4572
4788,1975,4,4,4155
4789,1975,4,4,4461
4790,1975,4,5,3647
4791,1975,4,5,3934
4792,1975,4,6,3467
4793,1975,4,6,3695
4794,1975,4,7,4043
4795,1975,4,7,4458
4796,1975,4,8,4410
4797,1975,4,8,4710
4798,1975,4,9,4299
4799,1975,4,9,4524
4800,1975,4,10,4135
4801,1975,4,10,4442
4802,1975,4,11,4351
4803,1975,4,11,4580
4804,1975,4,12,3592
4805,1975,4,12,3958
4806,1975,4,13,3449
4807,1975,4,13,3553
4808,1975,4,14,4131
4809,1975,4,14,4319
4810,1975,4,15,4426
4811,1975,4,15,4688
4812,1975,4,16,4142
4813,1975,4,16,4534
4814,1975,4,17,4117
4815,1975,4,17,4419
4816,1975,4,18,4489
4817,1975,4,18,4642
4818,1975,4,19,3741
4819,1975,4,19,3873
4820,1975,4,20,3439
4821,1975,4,20,3590
4822,1975,4,21,4027
4823,1975,4,21,4421
4824,1975,4,22,4352
4825,1975,4,22,4592
4826,1975,4,23,4186
4827,1975,4,23,4325
4828,1975,4,24,4156
4829,1975,4,24,4370
4830,1975,4,25,4258
4831,1975,4,25,4597
4832,1975,4,26,3732
4833,1975,4,26,3905
4834,1975,4,27,3583
4835,1975,4,27,3579
4836,1975,4,28,4278
4837,1975,4,28,4471
4838,1975,4,29,4489
4839,1975,4,29,4762
4840,1975,4,30,4295
4841,1975,4,30,4366
4842,1975,4,31,2
4843,1975,4,31,2
4844,1975,4,99,10
4845,1975,4,99,6
4846,1975,5,1,4145
4847,1975,5,1,4509
4848,1975,5,2,4242
4849,1975,5,2,4429
4850,1975,5,3,3623
4851,1975,5,3,3956
4852,1975,5,4,3558
4853,1975,5,4,3638
4854,1975,5,5,4258
4855,1975,5,5,4259
4856,1975,5,6,4366
4857,1975,5,6,4595
4858,1975,5,7,4171
4859,1975,5,7,4296
4860,1975,5,8,4178
4861,1975,5,8,4373
4862,1975,5,9,4244
4863,1975,5,9,4617
4864,1975,5,10,3616
4865,1975,5,10,3852
4866,1975,5,11,3471
4867,1975,5,11,3757
4868,1975,5,12,4489
4869,1975,5,12,4549
4870,1975,5,13,4538
4871,1975,5,13,4709
4872,1975,5,14,4340
4873,1975,5,14,4565
4874,1975,5,15,4250
4875,1975,5,15,4584
4876,1975,5,16,4319
4877,1975,5,16,4599
4878,1975,5,17,3886
4879,1975,5,17,4123
4880,1975,5,18,3466
4881,1975,5,18,3803
4882,1975,5,19,4356
4883,1975,5,19,4472
4884,1975,5,20,4655
4885,1975,5,20,4899
4886,1975,5,21,4332
4887,1975,5,21,4711
4888,1975,5,22,4396
4889,1975,5,22,4724
4890,1975,5,23,4433
4891,1975,5,23,4700
4892,1975,5,24,3791
4893,1975,5,24,4015
4894,1975,5,25,3641
4895,1975,5,25,3871
4896,1975,5,26,3631
4897,1975,5,26,3901
4898,1975,5,27,4375
4899,1975,5,27,4417
4900,1975,5,28,4256
4901,1975,5,28,4656
4902,1975,5,29,4396
4903,1975,5,29,4586
4904,1975,5,30,4395
4905,1975,5,30,4605
4906,1975,5,31,3695
4907,1975,5,31,3924
4908,1975,5,99,4
4909,1975,5,99,8
4910,1975,6,1,3470
4911,1975,6,1,3774
4912,1975,6,2,4129
4913,1975,6,2,4426
4914,1975,6,3,4388
4915,1975,6,3,4608
4916,1975,6,4,4259
4917,1975,6,4,4483
4918,1975,6,5,4320
4919,1975,6,5,4463
4920,1975,6,6,4447
4921,1975,6,6,4665
4922,1975,6,7,3701
4923,1975,6,7,3941
4924,1975,6,8,3595
4925,1975,6,8,3554
4926,1975,6,9,4211
4927,1975,6,9,4412
4928,1975,6,10,4412
4929,1975,6,10,4585
4930,1975,6,11,4332
4931,1975,6,11,4512
4932,1975,6,12,4384
4933,1975,6,12,4570
4934,1975,6,13,4251
4935,1975,6,13,4512
4936,1975,6,14,3970
4937,1975,6,14,4021
4938,1975,6,15,3529
4939,1975,6,15,3742
4940,1975,6,16,4207
4941,1975,6,16,4474
4942,1975,6,17,4417
4943,1975,6,17,4795
4944,1975,6,18,4396
4945,1975,6,18,4654
4946,1975,6,19,4354
4947,1975,6,19,4761
4948,1975,6,20,4372
4949,1975,6,20,4667
4950,1975,6,21,3841
4951,1975,6,21,4118
4952,1975,6,22,3667
4953,1975,6,22,3746
4954,1975,6,23,4301
4955,1975,6,23,4858
4956,1975,6,24,4551
4957,1975,6,24,4849
4958,1975,6,25,4492
4959,1975,6,25,4622
4960,1975,6,26,4337
4961,1975,6,26,4687
4962,1975,6,27,4339
4963,1975,6,27,4616
4964,1975,6,28,4002
4965,1975,6,28,4127
4966,1975,6,29,3451
4967,1975,6,29,3962
4968,1975,6,30,4194
4969,1975,6,30,4857
4970,1975,6,31,2
4971,1975,6,31,2
4972,1975,6,99,26
4973,1975,6,99,8
4974,1975,7,1,4629
4975,1975,7,1,4883
4976,1975,7,2,4548
4977,1975,7,2,4792
4978,1975,7,3,4513
4979,1975,7,3,4880
4980,1975,7,4,3757
4981,1975,7,4,4160
4982,1975,7,5,3830
4983,1975,7,5,4158
4984,1975,7,6,3664
4985,1975,7,6,4050
4986,1975,7,7,4631
4987,1975,7,7,4843
4988,1975,7,8,4874
4989,1975,7,8,5204
4990,1975,7,9,4484
4991,1975,7,9,4933
4992,1975,7,10,4527
4993,1975,7,10,4697
4994,1975,7,11,4563
4995,1975,7,11,4888
4996,1975,7,12,3861
4997,1975,7,12,3992
4998,1975,7,13,3666
4999,1975,7,13,3733
5000,1975,7,14,4483
5001,1975,7,14,4812
5002,1975,7,15,4686
5003,1975,7,15,4938
5004,1975,7,16,4632
5005,1975,7,16,4738
5006,1975,7,17,4587
5007,1975,7,17,4899
5008,1975,7,18,4641
5009,1975,7,18,4827
5010,1975,7,19,4140
5011,1975,7,19,4230
5012,1975,7,20,3825
5013,1975,7,20,3990
5014,1975,7,21,4796
5015,1975,7,21,4723
5016,1975,7,22,4908
5017,1975,7,22,5057
5018,1975,7,23,4653
5019,1975,7,23,5098
5020,1975,7,24,4743
5021,1975,7,24,4755
5022,1975,7,25,4651
5023,1975,7,25,4844
5024,1975,7,26,3845
5025,1975,7,26,4287
5026,1975,7,27,3904
5027,1975,7,27,4048
5028,1975,7,28,4535
5029,1975,7,28,4838
5030,1975,7,29,4809
5031,1975,7,29,5063
5032,1975,7,30,4495
5033,1975,7,30,4894
5034,1975,7,31,4569
5035,1975,7,31,4891
5036,1975,7,99,8
5037,1975,7,99,8
5038,1975,8,1,4796
5039,1975,8,1,4912
5040,1975,8,2,4111
5041,1975,8,2,4467
5042,1975,8,3,3921
5043,1975,8,3,4154
5044,1975,8,4,4658
5045,1975,8,4,4932
5046,1975,8,5,4851
5047,1975,8,5,4766
5048,1975,8,6,4646
5049,1975,8,6,5007
5050,1975,8,7,4426
5051,1975,8,7,4840
5052,1975,8,8,4598
5053,1975,8,8,4655
5054,1975,8,9,4000
5055,1975,8,9,4016
5056,1975,8,10,3780
5057,1975,8,10,3906
5058,1975,8,11,4548
5059,1975,8,11,4847
5060,1975,8,12,4824
5061,1975,8,12,5000
5062,1975,8,13,4609
5063,1975,8,13,4884
5064,1975,8,14,4673
5065,1975,8,14,4895
5066,1975,8,15,4582
5067,1975,8,15,5061
5068,1975,8,16,4163
5069,1975,8,16,4342
5070,1975,8,17,3946
5071,1975,8,17,4099
5072,1975,8,18,4430
5073,1975,8,18,4685
5074,1975,8,19,4642
5075,1975,8,19,4882
5076,1975,8,20,4672
5077,1975,8,20,4808
5078,1975,8,21,4531
5079,1975,8,21,4747
5080,1975,8,22,4660
5081,1975,8,22,4783
5082,1975,8,23,4059
5083,1975,8,23,4306
5084,1975,8,24,3934
5085,1975,8,24,4048
5086,1975,8,25,4477
5087,1975,8,25,4937
5088,1975,8,26,4922
5089,1975,8,26,4985
5090,1975,8,27,4679
5091,1975,8,27,4778
5092,1975,8,28,4604
5093,1975,8,28,4767
5094,1975,8,29,4674
5095,1975,8,29,4913
5096,1975,8,30,4003
5097,1975,8,30,4278
5098,1975,8,31,3786
5099,1975,8,31,3874
5100,1975,8,99,6
5101,1975,8,99,9
5102,1975,9,1,3780
5103,1975,9,1,4024
5104,1975,9,2,4668
5105,1975,9,2,4757
5106,1975,9,3,4543
5107,1975,9,3,4986
5108,1975,9,4,4525
5109,1975,9,4,4788
5110,1975,9,5,4673
5111,1975,9,5,4852
5112,1975,9,6,4142
5113,1975,9,6,4324
5114,1975,9,7,3832
5115,1975,9,7,4150
5116,1975,9,8,4428
5117,1975,9,8,4825
5118,1975,9,9,4719
5119,1975,9,9,4943
5120,1975,9,10,4551
5121,1975,9,10,4714
5122,1975,9,11,4559
5123,1975,9,11,4783
5124,1975,9,12,4825
5125,1975,9,12,5188
5126,1975,9,13,4072
5127,1975,9,13,4238
5128,1975,9,14,3808
5129,1975,9,14,3937
5130,1975,9,15,4600
5131,1975,9,15,4782
5132,1975,9,16,4737
5133,1975,9,16,5076
5134,1975,9,17,4632
5135,1975,9,17,4959
5136,1975,9,18,4711
5137,1975,9,18,5032
5138,1975,9,19,4817
5139,1975,9,19,5093
5140,1975,9,20,4189
5141,1975,9,20,4352
5142,1975,9,21,4014
5143,1975,9,21,4203
5144,1975,9,22,4677
5145,1975,9,22,4893
5146,1975,9,23,4736
5147,1975,9,23,5197
5148,1975,9,24,4646
5149,1975,9,24,4933
5150,1975,9,25,4518
5151,1975,9,25,4912
5152,1975,9,26,4666
5153,1975,9,26,4913
5154,1975,9,27,4234
5155,1975,9,27,4398
5156,1975,9,28,3999
5157,1975,9,28,3972
5158,1975,9,29,4682
5159,1975,9,29,4714
5160,1975,9,30,4628
5161,1975,9,30,5037
5162,1975,9,31,6
5163,1975,9,31,2
5164,1975,9,99,4
5165,1975,9,99,5
5166,1975,10,1,4777
5167,1975,10,1,4955
5168,1975,10,2,4618
5169,1975,10,2,4817
5170,1975,10,3,4472
5171,1975,10,3,4814
5172,1975,10,4,4108
5173,1975,10,4,4202
5174,1975,10,5,3893
5175,1975,10,5,4072
5176,1975,10,6,4567
5177,1975,10,6,4614
5178,1975,10,7,4664
5179,1975,10,7,4800
5180,1975,10,8,4475
5181,1975,10,8,4777
5182,1975,10,9,4569
5183,1975,10,9,4660
5184,1975,10,10,4504
5185,1975,10,10,4708
5186,1975,10,11,3925
5187,1975,10,11,4060
5188,1975,10,12,3692
5189,1975,10,12,3909
5190,1975,10,13,4430
5191,1975,10,13,4467
5192,1975,10,14,4498
5193,1975,10,14,4711
5194,1975,10,15,4489
5195,1975,10,15,4745
5196,1975,10,16,4363
5197,1975,10,16,4362
5198,1975,10,17,4342
5199,1975,10,17,4641
5200,1975,10,18,3887
5201,1975,10,18,3832
5202,1975,10,19,3660
5203,1975,10,19,3674
5204,1975,10,20,4169
5205,1975,10,20,4435
5206,1975,10,21,4385
5207,1975,10,21,4534
5208,1975,10,22,4225
5209,1975,10,22,4347
5210,1975,10,23,4212
5211,1975,10,23,4421
5212,1975,10,24,4377
5213,1975,10,24,4509
5214,1975,10,25,3737
5215,1975,10,25,3960
5216,1975,10,26,3541
5217,1975,10,26,3901
5218,1975,10,27,4065
5219,1975,10,27,4532
5220,1975,10,28,4196
5221,1975,10,28,4565
5222,1975,10,29,4231
5223,1975,10,29,4482
5224,1975,10,30,4236
5225,1975,10,30,4291
5226,1975,10,31,4132
5227,1975,10,31,4416
5228,1975,10,99,4
5229,1975,11,1,3773
5230,1975,11,1,3943
5231,1975,11,2,3484
5232,1975,11,2,3738
5233,1975,11,3,4309
5234,1975,11,3,4502
5235,1975,11,4,4374
5236,1975,11,4,4628
5237,1975,11,5,4145
5238,1975,11,5,4469
5239,1975,11,6,4344
5240,1975,11,6,4469
5241,1975,11,7,4352
5242,1975,11,7,4561
5243,1975,11,8,3911
5244,1975,11,8,4013
5245,1975,11,9,3614
5246,1975,11,9,3908
5247,1975,11,10,4295
5248,1975,11,10,4637
5249,1975,11,11,4308
5250,1975,11,11,4618
5251,1975,11,12,4150
5252,1975,11,12,4368
5253,1975,11,13,4377
5254,1975,11,13,4445
5255,1975,11,14,4381
5256,1975,11,14,4615
5257,1975,11,15,3783
5258,1975,11,15,3813
5259,1975,11,16,3591
5260,1975,11,16,3711
5261,1975,11,17,4135
5262,1975,11,17,4425
5263,1975,11,18,4381
5264,1975,11,18,4415
5265,1975,11,19,4390
5266,1975,11,19,4545
5267,1975,11,20,4177
5268,1975,11,20,4358
5269,1975,11,21,4432
5270,1975,11,21,4617
5271,1975,11,22,3796
5272,1975,11,22,3967
5273,1975,11,23,3547
5274,1975,11,23,3845
5275,1975,11,24,4388
5276,1975,11,24,4485
5277,1975,11,25,4628
5278,1975,11,25,4847
5279,1975,11,26,4367
5280,1975,11,26,4543
5281,1975,11,27,3556
5282,1975,11,27,3800
5283,1975,11,28,4140
5284,1975,11,28,4254
5285,1975,11,29,3699
5286,1975,11,29,3867
5287,1975,11,30,3599
5288,1975,11,30,3898
5289,1975,11,31,2
5290,1975,11,31,1
5291,1975,11,99,2
5292,1975,12,1,4239
5293,1975,12,1,4595
5294,1975,12,2,4308
5295,1975,12,2,4794
5296,1975,12,3,4329
5297,1975,12,3,4484
5298,1975,12,4,4301
5299,1975,12,4,4370
5300,1975,12,5,4315
5301,1975,12,5,4541
5302,1975,12,6,3801
5303,1975,12,6,3932
5304,1975,12,7,3628
5305,1975,12,7,3800
5306,1975,12,8,4303
5307,1975,12,8,4608
5308,1975,12,9,4389
5309,1975,12,9,4635
5310,1975,12,10,4337
5311,1975,12,10,4621
5312,1975,12,11,4261
5313,1975,12,11,4517
5314,1975,12,12,4419
5315,1975,12,12,4605
5316,1975,12,13,3791
5317,1975,12,13,4074
5318,1975,12,14,3641
5319,1975,12,14,3887
5320,1975,12,15,4461
5321,1975,12,15,4609
5322,1975,12,16,4714
5323,1975,12,16,4842
5324,1975,12,17,4577
5325,1975,12,17,4635
5326,1975,12,18,4582
5327,1975,12,18,4786
5328,1975,12,19,4550
5329,1975,12,19,4778
5330,1975,12,20,3894
5331,1975,12,20,4018
5332,1975,12,21,3629
5333,1975,12,21,3719
5334,1975,12,22,4232
5335,1975,12,22,4353
5336,1975,12,23,4266
5337,1975,12,23,4501
5338,1975,12,24,3738
5339,1975,12,24,3999
5340,1975,12,25,3421
5341,1975,12,25,3724
5342,1975,12,26,4187
5343,1975,12,26,4411
5344,1975,12,27,3974
5345,1975,12,27,3976
5346,1975,12,28,3624
5347,1975,12,28,3704
5348,1975,12,29,4509
5349,1975,12,29,4888
5350,1975,12,30,4942
5351,1975,12,30,5202
5352,1975,12,31,4549
5353,1975,12,31,5029
5354,1975,12,99,12
5355,1975,12,99,8
5356,1976,1,1,3591
5357,1976,1,1,3711
5358,1976,1,2,3889
5359,1976,1,2,4105
5360,1976,1,3,3625
5361,1976,1,3,3833
5362,1976,1,4,3550
5363,1976,1,4,3701
5364,1976,1,5,4035
5365,1976,1,5,4217
5366,1976,1,6,4289
5367,1976,1,6,4656
5368,1976,1,7,4232
5369,1976,1,7,4379
5370,1976,1,8,4137
5371,1976,1,8,4280
5372,1976,1,9,4210
5373,1976,1,9,4375
5374,1976,1,10,3730
5375,1976,1,10,3904
5376,1976,1,11,3609
5377,1976,1,11,3627
5378,1976,1,12,4220
5379,1976,1,12,4488
5380,1976,1,13,4344
5381,1976,1,13,4704
5382,1976,1,14,4322
5383,1976,1,14,4629
5384,1976,1,15,4307
5385,1976,1,15,4429
5386,1976,1,16,4299
5387,1976,1,16,4548
5388,1976,1,17,3954
5389,1976,1,17,4015
5390,1976,1,18,3565
5391,1976,1,18,3583
5392,1976,1,19,4404
5393,1976,1,19,4489
5394,1976,1,20,4425
5395,1976,1,20,4577
5396,1976,1,21,4124
5397,1976,1,21,4515
5398,1976,1,22,4383
5399,1976,1,22,4510
5400,1976,1,23,4311
5401,1976,1,23,4460
5402,1976,1,24,3812
5403,1976,1,24,4054
5404,1976,1,25,3698
5405,1976,1,25,3821
5406,1976,1,26,4154
5407,1976,1,26,4396
5408,1976,1,27,4310
5409,1976,1,27,4567
5410,1976,1,28,4119
5411,1976,1,28,4540
5412,1976,1,29,4169
5413,1976,1,29,4530
5414,1976,1,30,4198
5415,1976,1,30,4594
5416,1976,1,31,3706
5417,1976,1,31,3996
5418,1976,1,99,21
5419,1976,1,99,18
5420,1976,2,1,3668
5421,1976,2,1,3804
5422,1976,2,2,4360
5423,1976,2,2,4498
5424,1976,2,3,4334
5425,1976,2,3,4512
5426,1976,2,4,4240
5427,1976,2,4,4526
5428,1976,2,5,4174
5429,1976,2,5,4500
5430,1976,2,6,4276
5431,1976,2,6,4541
5432,1976,2,7,3654
5433,1976,2,7,4030
5434,1976,2,8,3642
5435,1976,2,8,3714
5436,1976,2,9,4220
5437,1976,2,9,4321
5438,1976,2,10,4565
5439,1976,2,10,4657
5440,1976,2,11,4358
5441,1976,2,11,4349
5442,1976,2,12,4296
5443,1976,2,12,4483
5444,1976,2,13,4142
5445,1976,2,13,4524
5446,1976,2,14,3848
5447,1976,2,14,4007
5448,1976,2,15,3456
5449,1976,2,15,3874
5450,1976,2,16,4174
5451,1976,2,16,4402
5452,1976,2,17,4393
5453,1976,2,17,4679
5454,1976,2,18,4264
5455,1976,2,18,4562
5456,1976,2,19,4186
5457,1976,2,19,4413
5458,1976,2,20,4239
5459,1976,2,20,4606
5460,1976,2,21,3862
5461,1976,2,21,3890
5462,1976,2,22,3596
5463,1976,2,22,3741
5464,1976,2,23,4202
5465,1976,2,23,4485
5466,1976,2,24,4321
5467,1976,2,24,4413
5468,1976,2,25,4185
5469,1976,2,25,4387
5470,1976,2,26,4243
5471,1976,2,26,4471
5472,1976,2,27,4328
5473,1976,2,27,4414
5474,1976,2,28,3929
5475,1976,2,28,4003
5476,1976,2,29,3681
5477,1976,2,29,3878
5478,1976,2,30,2
5479,1976,2,99,6
5480,1976,2,99,14
5481,1976,3,1,4369
5482,1976,3,1,4490
5483,1976,3,2,4378
5484,1976,3,2,4661
5485,1976,3,3,4339
5486,1976,3,3,4510
5487,1976,3,4,4202
5488,1976,3,4,4415
5489,1976,3,5,4205
5490,1976,3,5,4500
5491,1976,3,6,3715
5492,1976,3,6,3845
5493,1976,3,7,3628
5494,1976,3,7,3624
5495,1976,3,8,4159
5496,1976,3,8,4270
5497,1976,3,9,4279
5498,1976,3,9,4433
5499,1976,3,10,4153
5500,1976,3,10,4401
5501,1976,3,11,4195
5502,1976,3,11,4366
5503,1976,3,12,4214
5504,1976,3,12,4440
5505,1976,3,13,3744
5506,1976,3,13,3930
5507,1976,3,14,3541
5508,1976,3,14,3593
5509,1976,3,15,4168
5510,1976,3,15,4299
5511,1976,3,16,4221
5512,1976,3,16,4415
5513,1976,3,17,4248
5514,1976,3,17,4433
5515,1976,3,18,4119
5516,1976,3,18,4353
5517,1976,3,19,4255
5518,1976,3,19,4368
5519,1976,3,20,3903
5520,1976,3,20,3987
5521,1976,3,21,3615
5522,1976,3,21,3769
5523,1976,3,22,4153
5524,1976,3,22,4362
5525,1976,3,23,4260
5526,1976,3,23,4603
5527,1976,3,24,3995
5528,1976,3,24,4394
5529,1976,3,25,4161
5530,1976,3,25,4462
5531,1976,3,26,4363
5532,1976,3,26,4381
5533,1976,3,27,3690
5534,1976,3,27,4035
5535,1976,3,28,3555
5536,1976,3,28,3712
5537,1976,3,29,4196
5538,1976,3,29,4303
5539,1976,3,30,4311
5540,1976,3,30,4507
5541,1976,3,31,4223
5542,1976,3,31,4430
5543,1976,3,99,14
5544,1976,3,99,17
5545,1976,4,1,4126
5546,1976,4,1,4210
5547,1976,4,2,4250
5548,1976,4,2,4391
5549,1976,4,3,3646
5550,1976,4,3,3937
5551,1976,4,4,3588
5552,1976,4,4,3843
5553,1976,4,5,4106
5554,1976,4,5,4173
5555,1976,4,6,4125
5556,1976,4,6,4461
5557,1976,4,7,4223
5558,1976,4,7,4345
5559,1976,4,8,4137
5560,1976,4,8,4370
5561,1976,4,9,4020
5562,1976,4,9,4267
5563,1976,4,10,3598
5564,1976,4,10,3784
5565,1976,4,11,3451
5566,1976,4,11,3605
5567,1976,4,12,4171
5568,1976,4,12,4361
5569,1976,4,13,4135
5570,1976,4,13,4324
5571,1976,4,14,4141
5572,1976,4,14,4553
5573,1976,4,15,4107
5574,1976,4,15,4476
5575,1976,4,16,4063
5576,1976,4,16,4195
5577,1976,4,17,3741
5578,1976,4,17,3797
5579,1976,4,18,3446
5580,1976,4,18,3653
5581,1976,4,19,4062
5582,1976,4,19,4265
5583,1976,4,20,4438
5584,1976,4,20,4598
5585,1976,4,21,4098
5586,1976,4,21,4420
5587,1976,4,22,4031
5588,1976,4,22,4354
5589,1976,4,23,4202
5590,1976,4,23,4295
5591,1976,4,24,3579
5592,1976,4,24,3723
5593,1976,4,25,3320
5594,1976,4,25,3497
5595,1976,4,26,3985
5596,1976,4,26,4347
5597,1976,4,27,4101
5598,1976,4,27,4389
5599,1976,4,28,4118
5600,1976,4,28,4172
5601,1976,4,29,3971
5602,1976,4,29,4122
5603,1976,4,30,4134
5604,1976,4,30,4238
5605,1976,4,31,3
5606,1976,4,99,10
5607,1976,4,99,6
5608,1976,5,1,3703
5609,1976,5,1,3909
5610,1976,5,2,3378
5611,1976,5,2,3712
5612,1976,5,3,4109
5613,1976,5,3,4124
5614,1976,5,4,4330
5615,1976,5,4,4453
5616,1976,5,5,4321
5617,1976,5,5,4281
5618,1976,5,6,4145
5619,1976,5,6,4375
5620,1976,5,7,4284
5621,1976,5,7,4356
5622,1976,5,8,3580
5623,1976,5,8,3799
5624,1976,5,9,3273
5625,1976,5,9,3402
5626,1976,5,10,4122
5627,1976,5,10,4450
5628,1976,5,11,4413
5629,1976,5,11,4463
5630,1976,5,12,4189
5631,1976,5,12,4195
5632,1976,5,13,4042
5633,1976,5,13,4197
5634,1976,5,14,4162
5635,1976,5,14,4465
5636,1976,5,15,3651
5637,1976,5,15,3858
5638,1976,5,16,3533
5639,1976,5,16,3624
5640,1976,5,17,4225
5641,1976,5,17,4515
5642,1976,5,18,4243
5643,1976,5,18,4351
5644,1976,5,19,4128
5645,1976,5,19,4361
5646,1976,5,20,4081
5647,1976,5,20,4333
5648,1976,5,21,4228
5649,1976,5,21,4505
5650,1976,5,22,3624
5651,1976,5,22,3841
5652,1976,5,23,3316
5653,1976,5,23,3698
5654,1976,5,24,4211
5655,1976,5,24,4543
5656,1976,5,25,4279
5657,1976,5,25,4582
5658,1976,5,26,4066
5659,1976,5,26,4367
5660,1976,5,27,4129
5661,1976,5,27,4401
5662,1976,5,28,4286
5663,1976,5,28,4612
